YAI-后台开发高级工程师(人工智能算法专家),深圳前海微众银行股份有限公司,异地招聘,2-4万/月,07-12
Java高级开发工程师,世纪恒通科技股份有限公司,郑州-中原区,0.8-1万/月,07-12
项目经理（五险一金 偏开发方向）,安徽华博胜讯信息科技股份有限公司,合肥-高新区,1-1.5万/月,07-12
大数据开发工程师,浙江网新恩普软件有限公司,杭州-西湖区,1-1.5万/月,07-12
数据库工程师,上海怡同信息科技有限公司,大连,0.6-1.2万/月,07-12
java高级研发工程师,成都易达数安科技有限公司,成都-高新区,0.9-1.5万/月,07-12
大数据开发工程师（武清区）,天津轩达科技有限公司,天津-武清区,6-8千/月,07-12
java高级工程师,食品安全与营养（贵州）信息科技有限公司,成都,1-1.5万/月,07-12
大数据开发工程师-网络技术公司,北京神州泰岳软件股份有限公司,北京,1.5-2万/月,07-12
大数据开发工程师,长沙优卡信息科技有限公司,长沙-岳麓区,1-1.5万/月,07-12
系统分析员,广州汇智通信技术有限公司,广州,27-40万/年,07-12
Java开发工程师,南昌蓝拓信息科技有限公司,南昌,0.6-1万/月,07-12
大数据开发工程师（Hadoop）,上海晏鼠计算机技术股份有限公司,上海-杨浦区,0.8-1.2万/月,07-12
风控模型、数据分析,上海东正汽车金融有限责任公司,上海,30-40万/年,07-12
Java开发工程师,杭州平航科技有限公司,杭州-滨江区,0.8-1万/月,07-12
java工程师（工作地点：南京）,上海讯实网络科技有限公司,南京,1-1.5万/月,07-12
数据分析师,乐友国际商业集团有限公司,北京,8-10万/年,07-12
数据库技术研究员（赢时胜研究院）,深圳市赢时胜信息技术股份有限公司北京分公司,北京-朝阳区,2.5-3.5万/月,07-12
高级大数据运维工程师,江苏立维互联科技有限公司,上海-徐汇区,1.5-2.3万/月,07-12
Java高级工程师,聚美优品,成都-高新区,1-1.8万/月,07-12
高级Java开发工程师,浙江邦理投资管理有限公司,杭州-西湖区,1.5-2万/月,07-12
高级全栈开发工程师/高级软件开发经理,上海宝孚自动化工程技术有限公司,上海-宝山区,1.5-2万/月,07-12
系统运维工程师(五险一金+高薪）,广州市易泰数据服务有限责任公司,东莞-松山湖区,1-1.5万/月,07-12
Java高级开发工程师,广东斯品家居科技有限公司,广州-海珠区,1.5-2.5万/月,07-12
大数据开发工程师Q7616,上海沪硕投资管理有限公司,上海-闵行区,1-1.5万/月,07-12
实施工程师（大数据方向）,朗新科技股份有限公司,贵阳,0.6-1.5万/月,07-12
信息安全工程师（运维方向）,大连中控智慧信息技术有限公司,大连,1-1.5万/月,07-12
EAM高级咨询顾问,精巧信息咨询（北京）有限公司,北京-朝阳区,22.8-36万/年,07-12
大数据开发工程师-上海,益辉科技（中国）有限公司,上海,1-1.5万/月,07-12
首席架构师,雅量集团,广州-白云区,1.5-2万/月,07-12
Java软件开发工程师（大数据方向）,北京安信天行科技有限公司,北京,2-3万/月,07-12
大数据开发工程师,杭州亦闲信息科技有限公司,杭州-余杭区,1-3万/月,07-12
无人机视觉算法工程师,浙江科比特科技有限公司,嘉兴,1-2万/月,07-12
大数据开发工程师,广州尚恩科技股份有限公司,广州,1-1.5万/月,07-12
后台开发,腾讯无线大连研发中心,大连-高新园区,1-1.5万/月,07-12
数据仓库研发工程师,重庆扬升信息技术有限公司,重庆-渝北区,1-1.5万/月,07-12
大数据运维工程师,上海分众软件技术有限公司,上海-长宁区,1.5-2万/月,07-12
数据分析师,深圳月步文化科技有限公司,深圳-福田区,6-8千/月,07-12
高级Java开发工程师,苏州工业园区测绘地理信息有限公司,苏州-工业园区,0.8-2万/月,07-12
大数据开发工程师,深圳市云之讯网络技术有限公司,深圳-南山区,1.8-3万/月,07-12
数据开发工程师 Data Engineer,信必优(深圳)信息技术有限公司,深圳-南山区,20-30万/年,07-12
Java高级开发工程师,万康源（天津）基因科技有限公司,天津-河西区,0.9-1.5万/月,07-12
机器学习工程师,浙江好络维医疗技术有限公司,杭州-西湖区,1-3万/月,07-12
技术架构师,珠海市爱婴岛商贸连锁有限公司,珠海,1-1.5万/月,07-12
大数据.人工智能讲师,江苏金智教育信息股份有限公司,南京-浦口区,0.8-1.5万/月,07-12
BI工程师,意礴数字科技（深圳）有限公司,深圳-南山区,1-2万/月,07-12
数据挖据,杭州信雅达数码科技有限公司,杭州,1.5-3万/月,07-12
算法工程师,广州昕动化妆品有限公司,广州-荔湾区,3-4万/月,07-12
Big data Architect(003N2S),施耐德电气（中国）有限公司,北京,,07-12
大数据开发工程师,南京欣网互联网络科技有限公司,南京-鼓楼区,1.5-2.2万/月,07-12
高级系统工程师,钛马信息网络技术有限公司,成都-高新区,1-1.5万/月,07-12
大数据开发工程师,深圳索信达数据技术股份有限公司,深圳-南山区,1.2-1.8万/月,07-12
Java高级开发工程师,深圳市乐玩互娱网络技术有限公司,深圳-宝安区,2-3.2万/月,07-12
风控总监,常州象源信息科技有限公司,无锡,1.5-3万/月,07-12
系统研发工程师,武汉市规划设计有限公司,武汉-江岸区,0.5-2.5万/月,07-12
JAVA软件工程师,南京泰通科技股份有限公司,南京-雨花台区,0.8-1万/月,07-12
物联网软件研发工程师,研华（中国）有限公司,北京,0.8-1.5万/月,07-12
数据服务工程师-云数据,江苏达科信息科技有限公司,杭州,0.6-1.5万/月,07-12
大数据开发工程师,陕西万盛达信息科技有限公司,西安-碑林区,0.8-1.5万/月,07-12
数据分析师-机器学习方向,上海恒格信息科技有限公司,上海,1.1-2万/月,07-12
数据库工程师（ETL开发方向）,重庆中联信息产业有限责任公司驻贵阳办事处,贵阳,4-6千/月,07-12
软件测试工程师（大数据方向）,北京中体骏彩信息技术有限公司,北京-朝阳区,1.5-2万/月,07-12
数据平台架构师,广州星域信息科技有限公司,广州,2-4万/月,07-12
大数据讲师,沈阳聚锐科技有限公司,沈阳-铁西区,0.8-1.2万/月,07-12
算法工程师,上海创远仪器技术股份有限公司,成都-武侯区,10-15万/年,07-12
云方向业务部门_大数据平台（Hadoop）运维工程师,北京思特奇信息技术股份有限公司,北京-海淀区,0.7-1.4万/月,07-12
云方向业务部门_Hadoop维护工程师,北京思特奇信息技术股份有限公司安徽分公司,合肥,0.6-1万/月,07-12
云方向业务部门_Hadoop工程师,北京思特奇信息技术股份有限公司浙江分公司,杭州,0.8-1.6万/月,07-12
云方向业务部门_大数据平台研究高级工程师,北京思特奇信息技术股份有限公司陕西分公司,西安,1-1.5万/月,07-12
数据分析师,南京四象新能源科技有限公司,南京-江宁区,1-1.5万/月,07-12
高级/资深数据分析师,北京未来便利技术有限公司,北京-朝阳区,1.5-2万/月,07-12
核心业务部门_Java工程师,北京思特奇信息技术股份有限公司湖北分公司,武汉,4-6千/月,07-12
大数据分析算法架构师,广州市钱大妈农产品有限公司,广州-海珠区,1.8-3万/月,07-12
大数据业务部门_C开发工程师,北京思特奇信息技术股份有限公司山东分公司,济南,0.6-1万/月,07-12
高级数据专家,北京安德信业信息咨询有限责任公司,北京-海淀区,40-60万/年,07-12
系统运维工程师（大数据方向）,厦门卫星定位应用股份有限公司,厦门,4-6千/月,07-12
人工智能工程师,上海丁博士网络科技有限公司,上海,1.5-2.5万/月,07-12
BI ETL Engineer,迪卡侬亚太IT中心（decathlon）,上海-浦东新区,1.5-2万/月,07-12
大数据开发工程师,成都阿商信息技术有限公司,成都-高新区,1.5-2.5万/月,07-12
大数据开发工程师,北京融信数联科技有限公司,北京-海淀区,1-2万/月,07-12
数据仓库开发工程师,中国婚博会,杭州-下城区,1.3-2万/月,07-12
高级Java开发工程师-大数据方向-九秀直播,麟祥（北京）网络科技有限公司,北京-朝阳区,1.5-2万/月,07-12
Python开发工程师,杭州祐全科技发展有限公司,杭州-余杭区,0.8-1.5万/月,07-12
大数据运维工程师(北京）,上海派拉软件股份有限公司,异地招聘,1-1.5万/月,07-12
大数据开发工程师,上海远涛信息技术服务有限公司,上海,1.5-2万/月,07-12
大数据运维工程师,上海六界信息技术有限公司,上海-徐汇区,1-2万/月,07-12
大数据工程师（8k-15k+双休+五险一金）,云南神谷科技股份有限公司,昆明,0.8-1万/月,07-12
大数据研发工程师,上海凯京信达科技集团有限公司,上海-浦东新区,1.5-2万/月,07-12
数据库工程师（BI),和宇健康科技股份有限公司,广州-天河区,0.8-1.5万/月,07-12
软件高级开发工程师,上海曼图科技有限公司,上海-静安区,0.8-2.5万/月,07-12
技术合伙人,广州般若悉地科技应用有限公司,广州-南沙区,2.5-5万/月,07-12
数据分析师（电力行业）,深圳市康拓普信息技术有限公司,深圳-福田区,1.5-2万/月,07-12
Java大数据工程师高级（运维事业部）,深圳市星火电子工程公司,深圳-罗湖区,6-8千/月,07-12
数据库开发工程师,北京世纪德辰通信技术有限公司,成都-高新区,1.2-2万/月,07-12
Java后端研发架构师,大连华讯投资股份有限公司深圳分公司,深圳-福田区,1.2-1.8万/月,07-12
大数据工程师（南京）,凯西姆贸易,南京,1-1.5万/月,07-12
全栈工程师/架构师/技术总监,喜多福国际贸易（广州）有限公司,广州-南沙区,1.7-3.4万/月,07-12
大数据平台工程师（Hadoop）,上海瑞阙文化发展有限公司,上海-黄浦区,4.5-9万/月,07-12
程序化营销数据分析师,华扬联众数字技术股份有限公司,上海,1-2万/月,07-12
java开发工程师（周末双休）,广州聚效信息科技有限公司,广州-海珠区,1.3-1.8万/月,07-12
算法工程师,广州立趣信息科技有限公司,广州-天河区,1-2万/月,07-12
高级Java软件工程师,浙江乾冠信息安全研究院有限公司,杭州-拱墅区,1.5-2.5万/月,07-12
大数据开发工程师,深圳钱途金服科技有限公司,深圳-福田区,1.5-2万/月,07-12
AI大数据工程师,深圳达闼科技控股有限公司,成都-高新区,1.5-2.5万/月,07-12
高级ETL工程师,广州市明领信息科技有限公司,广州-天河区,0.8-1.5万/月,07-12
大数据开发工程师,成都大成均图科技有限公司,成都-武侯区,1.5-2万/月,07-12
机器学习算法工程师,万得信息技术股份有限公司（Wind资讯）,南京,,07-12
Java开发工程师,常州市龙道电子商务有限公司,常州,0.5-1万/月,07-12
Java资深开发工程师,ezbuy,上海-浦东新区,3-4万/月,07-12
数据产品经理（中高级）,深圳市有棵树科技有限公司,深圳-龙岗区,1.5-2万/月,07-12
研发中心数据挖掘工程师,深圳市元征科技股份有限公司,深圳-南山区,2-2.5万/月,07-12
数据分析工程师,广东雀鸟科技有限公司,广州-天河区,1.5-2万/月,07-12
系统架构师,中科软科技股份有限公司,上海-浦东新区,1.5-2.5万/月,07-12
车联网平台构架师,重庆桴之科科技发展有限公司,重庆-渝北区,1.5-2万/月,07-12
大数据工程师,上海驿氪信息科技有限公司,上海-闵行区,1.5-2万/月,07-12
网络软件工程师,杭州博雅鸿图视频技术有限公司,杭州-西湖区,0.8-3.5万/月,07-12
JAVA开发工程师  16薪,杭州麟云科技有限公司,杭州-滨江区,1-1.5万/月,07-12
BI开发工程师（双休+2小时午休）,深圳市德科信息技术有限公司,广州,0.8-1万/月,07-12
大数据讲师,成都市米彩科技有限公司,成都-高新区,1-2万/月,07-12
高级大数据运维工程师,成都卡莱博尔信息技术股份有限公司,成都,1-1.8万/月,07-12
AI 算法工程师,广州浩瀚汇通信息科技有限公司,广州-天河区,1.5-4万/月,07-12
项目经理(软件开发),上海红鲤文化传播有限公司,苏州-相城区,1.5-2万/月,07-12
技术经理/架构师,武汉光谷信息技术股份有限公司,武汉-洪山区,1.4-1.6万/月,07-12
数据可视化工程师,易视腾科技股份有限公司,北京,1.2-2万/月,07-12
大数据讲师,成都智慧数联信息技术有限公司,成都-高新区,1.5-2万/月,07-12
高级软件开发工程师,MAX Communication,上海-徐汇区,2-2.5万/月,07-12
数据分析,深圳市采集科技有限公司,深圳-福田区,4.5-9千/月,07-12
产品经理,上海星红桉数据科技有限公司,北京-海淀区,1.2-1.4万/月,07-12
数据挖掘工程师,上海泉衍体育运营管理有限公司,上海-黄浦区,3-6万/月,07-12
大数据,广州旭升源科技有限公司,济南,1-1.5万/月,07-12
大数据开发工程师,杭州瑞成信息技术有限公司,杭州-拱墅区,1.2-2.5万/月,07-12
大数据处理平台系统架构设计师,郑州森鹏电子技术有限公司,郑州-高新区,1-1.5万/月,07-12
JAVA软件工程师,深圳康佳信息网络有限公司,成都-武侯区,8-15万/年,07-12
风控模型分析师,深圳市买买提信息科技有限公司,深圳-福田区,1-1.5万/月,07-12
大数据开发工程师,成都网丁科技有限公司,成都-高新区,0.9-1.5万/月,07-12
大数据开发工程师,软通动力信息技术（集团）有限公司,深圳,1-1.5万/月,07-12
数据分析师,天津微纳芯科技有限公司,天津-滨海新区,0.8-1万/月,07-12
大数据开发工程师,北京匹匹扣国际旅行社有限公司,上海-徐汇区,1-1.5万/月,07-12
亚信安全_数据分析工程师,亚信科技（成都）有限公司,福州,0.8-1.6万/月,07-12
大数据研发工程师,深圳市英威诺科技有限公司,深圳-南山区,2-3万/月,07-12
安全大数据分析工程师,北京北信源软件股份有限公司,成都,1-1.5万/月,07-12
IT-项目经理（数据仓库）,卓志供应链集团,广州-黄埔区,1-1.5万/月,07-12
